id,user,asset_type,asset_id,created_at,rate
147540361519572106,U646G,opportunity,opr062,2021-06-07 07:31:42.419286,1
599829969470941825,U2302X,tweet,478420829476443666,2020-06-25 09:21:58.655738,5
573892256029481929,P263C,opportunity,opr084,2023-11-03 10:02:59.854947,4
184582494364292542,U3731U,event,EV299,2020-05-06 01:11:53.885834,5
490731226650422458,ORG3027,capability,serv406,2022-08-11 22:42:38.547755,5
92553708821892452,ORG3805,event,EV419,2023-03-02 05:53:25.132685,2
269400172297365522,U3155Z,news,N052,2023-02-26 19:17:52.329220,4
623451586120716229,P234A,event,EV080,2021-01-14 02:01:57.443966,1
705036540869876059,U2360A,capability,pro065,2022-10-17 00:42:09.355487,5
556425518801454728,ORG928,event,EV193,2020-11-24 19:30:19.520642,3
314093016696050281,ORG763,capability,serv076,2022-09-12 03:03:11.626017,3
186998904195571133,ORG3252,opportunity,opr006,2020-09-12 23:07:05.489646,4
612481337962007602,P2148X,opportunity,opr061,2021-09-12 06:49:30.928272,4
959237395539362888,U3503B,opportunity,opr012,2024-02-22 03:11:15.960762,3
690790322365091688,U2463Y,opportunity,opr024,2021-09-19 04:32:02.348294,3
637297139610922656,P916F,event,EV397,2022-11-30 16:06:40.571729,2
924107615980771663,U196Z,opportunity,opr031,2022-05-15 09:36:28.110210,4
295134219387257307,P2812M,tweet,736784823332388101,2022-04-27 20:20:47.564438,2
30803163995034278,U1690H,tweet,512370829718855933,2022-03-04 09:35:22.929322,1
23944172207204228,ORG1210,tweet,80602674974622247,2021-10-24 04:17:54.740873,2
614814404600167323,U3115Y,opportunity,opr014,2023-11-17 14:19:10.048762,5
299936093766495596,P3465O,news,N283,2022-11-15 20:00:50.059438,2
266008291524727042,P3258O,tweet,475316383661394853,2024-03-08 23:14:13.179154,2
555484738063866518,P886T,opportunity,opr044,2020-12-07 04:35:34.899800,3
331788890780030602,U3532W,tweet,41974027949353625,2024-02-28 07:22:23.103033,3
642518917727884013,ORG3787,event,EV262,2022-09-04 03:01:16.403282,1
982268914034070298,ORG3693,event,EV190,2022-02-03 22:43:32.577062,2
176523006410269140,P3990A,news,N453,2020-01-16 01:19:42.990250,4
803965029722333015,U3493G,capability,serv120,2024-07-18 11:38:44.675755,1
394773942521062934,ORG2109,event,EV456,2020-06-25 19:13:38.739801,2
296930023128273432,ORG2800,event,EV391,2022-07-16 06:45:04.221098,3
125713297620858452,P471R,tweet,922338714046679781,2023-10-01 16:31:14.492118,3
172248706154078179,P888Q,capability,pro743,2022-06-14 08:44:20.838422,1
722028668852105308,P834P,news,N375,2020-06-22 21:07:30.739378,4
413639493277542797,P1548D,opportunity,opr103,2021-04-27 17:28:08.080339,3
938280131864947560,P586N,capability,serv264,2024-06-02 03:16:45.526643,5
277496527996746797,ORG3628,event,EV227,2021-11-06 23:18:25.763232,4
564024189278618852,P1484E,tweet,968890994896405471,2024-06-30 04:36:29.402223,4
101123412433912816,P3301Z,tweet,801518609778565783,2023-07-30 01:55:25.572239,3
360647675839770957,U241I,opportunity,opr111,2021-09-05 19:06:08.642569,4
886163347499667320,U1219U,event,EV476,2023-02-12 18:36:58.240671,3
927981190995131465,ORG935,news,N488,2022-11-28 07:06:28.031721,3
919767516228430433,P2492G,capability,serv218,2023-05-22 09:11:19.837095,2
1339490512633259,U1001D,news,N205,2020-01-13 13:59:51.959426,5
126646079708988191,U3663W,opportunity,opr061,2023-05-25 20:00:46.657643,1
721976225437674622,P1633A,capability,pro547,2020-11-05 11:37:57.271334,4
735308103466010647,U143H,event,EV337,2024-05-08 21:02:51.810849,4
152610317617285851,ORG1798,capability,serv070,2022-08-26 14:42:22.964218,1
286363256318844020,U629U,news,N316,2021-05-29 00:45:12.262290,3
709598704140200760,U2077O,event,EV322,2021-05-20 00:04:10.564394,5
347111575506380111,ORG3245,tweet,719742818517705361,2020-06-23 23:20:43.048336,1
363762977469333083,U1748F,event,EV477,2020-06-20 00:44:18.758730,5
610361858451277246,P1888F,opportunity,opr007,2020-08-10 09:45:57.040272,1
919843268995287163,P580F,tweet,353867279705669030,2024-05-15 10:56:15.493696,1
903765594005559034,P3734O,capability,pro151,2022-11-14 03:42:11.328346,5
206365508843948105,U757V,tweet,360717807451216676,2023-08-28 07:17:58.462502,1
367050315096261759,P374M,opportunity,opr087,2022-04-22 18:42:17.348837,1
921089145426166898,U755Y,event,EV154,2022-04-22 19:47:03.196861,1
148984870323147358,U3251Q,tweet,494541721322229317,2023-04-14 12:01:05.108869,3
366485129663733846,ORG860,news,N307,2024-03-22 12:15:10.964991,2
507198064075170550,U2658J,news,N039,2022-03-25 09:27:37.924159,2
791504856982424693,P3385K,capability,pro053,2024-07-16 13:27:22.839468,1
179399142218654398,ORG3445,event,EV378,2024-03-06 15:14:25.047518,3
666907387719073517,U2617A,event,EV496,2023-05-04 03:06:49.562597,3
762938167984940546,U215D,opportunity,opr056,2021-10-12 20:33:31.609584,3
905920218416790269,U718R,event,EV262,2020-03-07 08:56:00.914514,4
723321021050144874,U1767L,event,EV180,2023-03-06 12:52:28.966140,3
83836778186445959,P147R,capability,pro521,2024-07-30 16:54:05.861569,2
429223107095463785,U1965Y,capability,serv556,2020-06-15 01:10:10.067237,5
571968102109758535,P3067Y,opportunity,opr093,2020-01-31 13:20:39.128796,4
945635510111525645,U3278C,event,EV494,2022-03-15 16:35:15.705876,3
942951439822868213,P3826T,event,EV466,2024-04-07 22:39:49.627902,5
505204061385491159,U1674F,event,EV463,2023-10-13 07:44:09.773232,2
878083069640263857,ORG1820,capability,pro373,2023-12-31 01:27:06.212541,3
4953866563519932,P483I,opportunity,opr107,2020-12-10 05:44:54.690832,5
508538856191693048,P1492B,capability,pro651,2023-07-04 02:52:36.256813,3
497495049815410327,P148H,capability,pro019,2021-07-16 00:12:15.007746,4
246797143707343479,ORG3190,event,EV055,2024-05-01 02:26:52.359020,5
671715836914290828,U019B,event,EV344,2023-08-08 12:34:23.697250,3
154810318085638028,ORG1900,opportunity,opr110,2020-05-12 10:33:24.493782,2
358670231548857641,U3629W,tweet,309919944140337137,2021-11-19 22:51:34.256646,3
583694901808162409,U131W,news,N167,2023-11-28 14:27:48.170516,5
343204370221515881,P1265N,tweet,189022759155618965,2020-11-16 06:44:15.250963,4
433372639130719771,U2478B,event,EV483,2022-03-23 00:59:10.023411,2
610105077558899435,U1163P,tweet,96604135161795771,2021-06-22 15:45:20.258290,5
743006226902465920,ORG184,news,N449,2024-06-01 15:37:03.915410,2
262949766054918173,U3961Q,tweet,658909617058372953,2021-02-22 13:58:40.473377,5
997527345799559880,U073D,opportunity,opr094,2024-04-28 04:08:34.626810,1
161677978242266840,U2614W,news,N085,2023-08-09 15:36:39.717851,5
579812332290013433,P3187E,tweet,852582605269260454,2024-01-09 04:41:10.740854,4
782854868928015006,U3095D,opportunity,opr092,2022-01-03 14:31:49.293643,2
849172534236205891,P1430W,news,N309,2020-03-13 15:52:33.796340,4
530071962038610454,U2489W,tweet,851117498417542171,2021-11-24 14:57:12.688658,5
849515798291315835,P093L,capability,pro553,2023-02-02 17:29:13.742669,1
993929724767956025,U2196X,capability,serv150,2020-03-07 16:37:59.727447,2
26813550682307970,U1711A,event,EV047,2021-06-28 17:50:14.171997,2
901472713831086217,P2330J,opportunity,opr057,2024-05-01 02:27:36.062601,5
40163495684862089,U1497D,opportunity,opr100,2022-07-13 16:32:50.739722,4
734033883832159318,U3126U,capability,pro645,2022-04-07 09:51:07.065173,3
664724258318403242,U3236W,opportunity,opr035,2022-07-05 18:13:45.764347,5
608454106758738512,ORG1372,opportunity,opr114,2023-04-30 21:20:09.612836,3
857164441969878899,U653G,news,N412,2021-02-12 10:09:13.851916,5
803912249070883939,U903Q,capability,serv192,2023-09-22 11:33:39.814636,5
399586236235587236,U2056R,capability,pro327,2020-12-18 18:13:53.967591,4
643082885103455342,U508E,tweet,805645714350896857,2021-03-08 01:58:33.773083,2
359812081583159609,U1670O,event,EV413,2024-05-08 01:09:10.174684,4
130256025617440374,P1248T,tweet,98815209790447860,2024-04-20 20:27:56.169833,2
381173621901754567,ORG1207,news,N401,2022-02-05 20:27:59.177578,4
909199987210076539,ORG3649,event,EV491,2020-06-27 06:18:56.970112,3
686298506446607490,U2587S,opportunity,opr113,2021-07-17 15:30:05.300950,1
178283215851854964,U2072H,event,EV274,2021-09-30 17:04:31.883023,2
983237974017265092,P2509Q,tweet,525329779166573483,2021-05-20 03:46:04.385835,1
388241107702822320,P2881D,tweet,915351076618598133,2024-04-25 13:35:35.556925,1
673248994949682021,ORG1534,news,N020,2022-03-24 20:17:49.536234,3
112113272882114917,U1281Z,event,EV051,2024-06-29 03:44:38.153528,3
634275450298317944,U2422K,news,N212,2021-11-17 17:00:00.354154,3
224028943471033462,U3373K,news,N295,2022-08-15 22:37:27.113951,4
480805896362214460,U3228M,event,EV436,2023-04-03 00:54:08.284992,1
945007389513999172,U1025C,capability,serv332,2022-09-05 12:27:05.673630,3
656038502581101637,U1128S,capability,serv216,2023-10-20 12:58:40.543014,4
196982271197433940,P1989Z,news,N110,2023-04-13 03:42:01.214823,2
894664708942978850,P212S,event,EV127,2020-02-19 00:29:49.412696,1
500045518289741990,P3206Z,tweet,517345827340032641,2023-12-26 22:54:43.157354,2
386012504775127358,P3458P,capability,pro709,2022-05-31 23:37:42.364062,2
865534687522541046,ORG2031,capability,pro269,2020-12-12 11:50:30.065979,1
885700912753381226,U2906B,capability,serv366,2021-12-25 04:23:08.675449,4
931929026154494025,P1166R,event,EV013,2021-04-06 02:24:36.763179,3
881298049767962921,U3813L,capability,serv344,2023-03-25 16:32:22.629755,3
202714690983077414,U1565B,tweet,967499748821698214,2020-06-19 02:12:41.522642,1
858318838648245059,P3606Y,news,N293,2023-10-08 12:41:45.285398,3
71398815181832546,ORG1424,news,N043,2021-10-24 07:31:58.502379,4
824005349308857013,P1192N,event,EV040,2024-07-09 23:47:41.495143,5
565053676701625131,P2055W,news,N288,2023-04-27 22:14:58.413748,3
992819268274493245,ORG3711,opportunity,opr045,2020-01-31 09:02:19.994524,4
564982522564280292,U2934M,capability,serv218,2021-04-05 19:32:27.747902,1
335422070912994077,ORG745,tweet,605345134697225397,2021-09-30 02:26:17.862706,4
712164073808139279,U504E,opportunity,opr029,2023-11-26 17:25:30.075037,4
989124557524881889,ORG1909,opportunity,opr118,2020-05-18 12:45:21.347975,3
779979820188659231,P915V,tweet,363313337400968762,2022-08-04 06:45:21.520589,5
690968193842245337,P292E,tweet,557723134873301252,2023-05-09 21:44:33.859875,1
116276471442243043,P1558O,opportunity,opr108,2021-10-06 13:57:55.999929,4
465051258960330750,U1158D,event,EV399,2021-10-08 12:38:28.992184,3
398836224779491110,P059C,opportunity,opr065,2020-09-28 13:04:05.848624,3
785277761776774892,U3728G,news,N139,2024-06-27 12:17:23.679266,2
336679479487708951,P3585F,news,N454,2024-02-02 22:41:21.039791,5
192286369307861291,U179V,news,N039,2020-04-17 10:13:05.520746,1
723685487223625123,ORG3945,event,EV141,2020-01-25 16:24:18.785028,1
649153100981136918,U351I,tweet,582324524484556074,2020-12-04 22:50:37.855231,1
579159639292960507,U2829G,news,N185,2023-01-17 08:22:27.440372,2
182953435793390708,P618J,event,EV139,2021-08-09 18:19:17.867044,4
187376579526406920,ORG2352,event,EV408,2023-11-23 01:43:31.151184,2
343589734823308455,P2569B,opportunity,opr109,2023-10-25 07:43:05.022530,3
526260470078556062,U3460E,capability,pro023,2020-01-18 09:52:29.469533,1
171653279633764738,P2217K,tweet,921488596934423155,2022-10-11 13:44:15.323810,4
567430271100371276,P2601R,opportunity,opr072,2020-12-07 04:42:03.758437,4
465146896113700047,P3207Q,tweet,513417948923610103,2022-04-30 15:07:52.899986,4
207351088585857186,U538W,opportunity,opr112,2022-12-30 12:06:01.721835,1
255013371287619741,ORG2631,event,EV322,2020-04-15 10:13:16.033252,4
321954801319679294,U3748U,capability,pro657,2022-09-19 02:07:09.428532,2
16576541091121997,U1519V,event,EV261,2022-10-31 11:51:19.185881,1
685653312170749734,P241W,opportunity,opr006,2020-06-29 14:05:59.155046,1
1691367378290298,U2266E,news,N102,2021-06-03 08:37:29.544430,5
769402911358836123,U1930I,event,EV378,2020-07-10 19:17:55.531523,1
600047783722723774,U1186E,tweet,533925474901146968,2023-10-21 17:28:05.482045,3
451372619028232961,ORG465,tweet,271802114874984226,2020-01-12 00:40:01.082473,1
467448495197766160,P3612D,opportunity,opr089,2024-01-29 21:42:19.571415,3
12363339245638614,P3061R,opportunity,opr066,2023-06-18 22:33:37.895133,3
635758310192956253,P2151I,opportunity,opr096,2022-04-16 17:27:08.084285,5
184207705682954269,P3744W,news,N054,2024-01-02 15:45:26.771700,2
446368030950806192,P508H,tweet,254105866855805286,2022-01-07 09:41:16.587125,4
482301432813703237,P3519B,tweet,801098534328491725,2021-09-06 23:57:10.018522,5
195893572018138596,U3447Y,opportunity,opr029,2022-08-09 09:00:25.535932,3
79015456598915257,U3957O,capability,pro671,2023-03-27 08:10:58.457464,2
195235335886930865,U3023Z,event,EV378,2021-03-29 12:47:04.750427,2
695722870048548010,P2773F,news,N128,2021-09-22 04:39:43.647433,2
801698708198535204,U3795B,event,EV453,2022-11-29 01:24:46.678044,4
748734045767086551,P2228D,tweet,931532531334021980,2024-04-03 20:24:55.788021,4
52711555467544360,U3883X,tweet,649189757104862927,2021-09-16 19:49:38.502019,1
313977996784444563,P2988R,capability,pro063,2024-01-21 21:12:47.222921,3
27123262248363477,P1896R,opportunity,opr060,2021-04-04 16:55:15.090138,5
26228859023290961,U1753T,opportunity,opr117,2021-09-25 16:13:44.288318,1
190876042175540767,U1745K,opportunity,opr080,2022-07-05 00:49:28.353122,2
124645971448409625,P668E,opportunity,opr104,2022-10-14 20:18:10.237043,2
708652728777130259,P3733E,event,EV271,2021-10-20 02:20:21.086215,3
711636430251704475,P2709R,news,N311,2021-01-17 18:32:35.844946,3
137086547500723765,U2045P,news,N325,2024-03-31 19:31:12.018929,5
458528859564395988,U2246I,tweet,887920406058340641,2024-03-02 01:55:24.150056,1
953676833213323465,P2374I,event,EV185,2024-07-23 13:25:40.099542,3
545702095666117487,P070Y,event,EV227,2023-08-24 23:45:30.824678,2
63808718739266636,P2728Y,news,N424,2021-03-24 10:57:23.084968,2
305857256858081690,P355P,capability,pro105,2020-03-07 04:54:55.779716,4
710333623578464304,ORG1733,tweet,746986523946153902,2021-12-20 02:33:54.752131,3
36451589002820216,P1575X,capability,pro347,2023-09-17 03:02:03.367129,3
444397686236086614,P121Q,capability,pro597,2023-07-02 15:38:53.794373,3
938714024546587298,U265M,tweet,52741557829307625,2023-03-18 08:45:54.091079,2
476769288526786738,P2014C,capability,serv278,2023-05-31 12:09:52.159866,5
380012999207078277,U3411M,opportunity,opr028,2023-05-19 18:22:55.124805,3
149797803491576237,ORG2407,tweet,987496158252871134,2021-10-15 17:33:57.951282,4
118731599058113233,U009N,opportunity,opr026,2022-11-30 18:57:11.587094,1
738328234451479273,P2327V,news,N307,2023-03-03 17:24:57.144377,5
727990585351014035,U2602Z,news,N203,2022-10-12 17:34:53.838511,4
157029517570674140,U1515V,tweet,464420820411931440,2020-04-08 23:10:21.090614,1
370898939869294783,P1156V,news,N359,2021-02-07 21:50:57.618126,1
360009332805942601,P3522C,tweet,903862767549482494,2023-04-29 08:44:38.793472,4
831784146238786634,ORG2589,opportunity,opr078,2023-12-15 14:08:00.992777,1
1466094589270418,U453P,opportunity,opr011,2024-02-05 10:33:21.056042,5
591135456067369256,U3210A,opportunity,opr094,2021-05-01 23:03:28.390290,1
161960159271964394,U2168G,capability,pro589,2020-08-18 20:22:18.483689,3
938933182883723866,P1522S,opportunity,opr116,2021-12-31 19:29:17.614149,5
598577136765171886,P3972W,event,EV312,2024-02-05 14:20:02.830779,4
706700096925496131,U085U,opportunity,opr076,2020-04-06 15:11:02.464265,1
403930562617537074,P235N,tweet,571582867837775551,2024-04-08 04:37:12.706228,5
308759034938928616,U1791V,capability,pro099,2022-01-09 20:46:49.253473,4
667520073042505284,U2930U,event,EV426,2021-02-12 17:11:06.430456,2
477381861941236901,ORG410,news,N217,2020-04-27 00:40:09.331200,5
31979584308251035,P2679O,event,EV409,2022-08-07 16:07:08.879456,1
435083812656881421,P3680T,opportunity,opr068,2021-06-18 04:15:18.628902,5
171585301969782886,U3130S,capability,serv700,2020-08-15 20:49:12.181389,3
690279184163474452,ORG614,news,N057,2020-11-06 14:25:01.585350,3
445063928501470947,P2504F,event,EV438,2023-02-15 09:45:58.775835,1
367006341433743777,U2794A,news,N066,2020-12-26 15:03:22.289500,2
499099566251330304,P212S,capability,pro189,2021-01-15 09:13:50.056851,2
398268484187929498,P1500C,event,EV209,2021-06-20 19:34:51.578907,2
486948310483446497,ORG1535,opportunity,opr077,2024-01-19 23:11:25.058785,5
554943270184473871,U3149W,opportunity,opr060,2022-06-16 15:51:01.212254,2
901145992852748681,ORG3639,event,EV384,2024-02-29 11:06:50.559239,5
76697377079916575,P3878Q,opportunity,opr009,2022-08-24 00:01:04.657908,3
888812460158233023,ORG3680,capability,serv438,2023-12-24 12:47:22.955195,3
375250895997784811,U3083Q,capability,pro377,2023-03-04 12:43:59.322811,1
427978101676667314,ORG1681,news,N213,2024-08-01 20:03:39.891147,5
208253377143896466,P3076V,news,N049,2020-12-24 15:21:18.625897,3
86635271627204046,ORG2912,event,EV337,2020-03-07 17:39:47.293311,1
496031549280372287,P2353E,news,N372,2020-08-14 00:31:45.252888,5
982417182604465220,P3740R,news,N288,2023-08-09 22:42:28.410107,2
733796434031519129,U2633I,news,N251,2020-07-17 19:36:50.614907,1
890654831048685241,P612P,event,EV124,2020-08-25 02:56:25.426350,3
747025369624986078,U871H,tweet,402297285516653110,2023-06-11 13:36:25.493349,4
195569397654434845,ORG3395,opportunity,opr073,2020-03-20 12:23:19.405506,4
646912451498251338,U2438U,tweet,215210815919975069,2021-10-23 05:51:16.834956,4
876926126041438123,U482U,opportunity,opr030,2021-06-26 16:24:17.235499,5
45329656569457427,U3072R,news,N440,2022-11-22 10:21:09.739183,1
675273569059529843,U2303J,event,EV470,2020-06-04 17:36:29.197888,1
187235661066177654,P855H,tweet,780964086695347544,2020-11-26 02:54:25.935967,2
221618657596544818,U1540E,event,EV162,2023-10-20 07:45:12.471402,3
216631236263993755,U2859H,tweet,77679943363584737,2020-04-06 06:14:59.788635,3
322827055781131251,P397F,news,N359,2021-10-06 01:54:13.353091,4
70190143314975803,U2340I,news,N016,2023-01-03 09:13:36.797099,5
192282945543661598,ORG3005,opportunity,opr092,2023-08-23 03:23:01.838815,1
168664464153231508,U1912J,opportunity,opr086,2023-12-16 15:13:55.578192,5
555964524345116034,ORG2426,capability,pro259,2023-04-19 23:38:51.633738,4
330142464755958873,ORG2984,event,EV015,2022-03-19 04:12:12.465458,3
856643005544895609,P3019G,news,N279,2020-10-14 00:55:07.263625,3
520753314287926737,ORG3306,event,EV142,2021-04-25 01:42:23.996249,2
483968914391661765,P675J,tweet,825986262701122144,2020-03-21 15:22:04.026389,4
226828881167101539,P1092P,news,N344,2021-10-27 19:42:08.571066,2
2650030655619689,U3446O,event,EV231,2020-06-01 23:23:32.173758,4
453605915887977001,P2112Q,news,N273,2023-11-07 09:16:53.317177,4
146601106578795092,P2973J,news,N193,2023-10-24 08:21:27.412781,4
