id,admin,name,email,bio,image,slug,addresses,locations,founded_date,website,phone_code,phone_number,linkedin,twitter,industry,cost_cutting_priorities,promotion_channels,business_goals,annual_revenue,competitors,awards,certifications,joining_reason,capabilities,opportunities,completion_status,created_at,updated_at
org498,2868,"fowler, chavez and lee",markolson@daniels.com,operative 4thgeneration model,0.0,teach-five-recent,"('-22.27580000', '166.45800000')","new caledonia, south province",2014-02-16,http://www.taylor.com/,687,3600881204135,http://miles-haley.com/,http://gray.com/,data infrastructure and analytics,"use cost-effective sustainable packaging, optimize carbon offset programs",tiktok,"identify and acquire strategic competitors, increase customer lifetime value, develop proprietary technology solutions",613132966.14,vivo cannabis,"outstanding achievement in data science collaboration, outstanding contribution to big data analytics, exceptional data science innovation","medical specialist, lighting technician",enhanced discrete approach,"pro337,serv094","opr091,opr073,opr067,opr085,opr048",complete,2023-05-09 21:26:56.887165,2023-06-28 06:27:13.566013
org499,1015,"morrison, blanchard and werner",nmerritt@mitchell.com,networked bifurcated infrastructure,0.0,page-truth,"('-15.00000000', '-140.00000000')",french polynesia,1996-11-01,https://smith.com/,689,1076054586910,https://brown-pena.com/,http://www.cox.org/,business intelligence platforms,standardize contract drafting and review,direct mail,"expand product lines, maintain high credit ratings, influence regulatory policies",775921564.1,"1933 industries, auxly cannabis group, canopy growth corporation","top performance in data modeling, exceptional macro-level analysis recognition, outstanding achievement in machine learning algorithms","certified financial planner (cfp), team building facilitator, security specialist",devolved tangible functionalities,"pro359,serv288,serv050","opr098,opr053,opr011,opr043,opr048",complete,2023-03-12 01:50:56.726735,2024-03-18 11:12:00.273086
org500,2381,johnson inc,carlhubbard@cordova.com,persevering content-based array,0.0,study-goal,"('27.03220700', '90.18696440')","bhutan, tsirang district",2008-09-06,http://gutierrez.com/,975,63262431296,https://www.medina.com/,https://huber-smith.com/,apparel stores,"optimize cloud services, reevaluate business insurance needs","annual reports, ebay, sms marketing, industry expos",identify and acquire strategic competitors,434241976.28,"green thumb industries, cannaroyalty corp","top performance in real-time data solutions, user preference analysis achievement",,organized full-range attitude,"pro155,pro249,serv040,serv120",opr102,incomplete,2023-09-29 05:26:28.382568,2024-02-03 23:16:02.947362
org501,819,"patterson, phelps and kim",todd77@little.com,persevering multi-state capacity,0.0,take-school-focus,"('35.76425150', '10.81128850')","tunisia, monastir",1989-05-18,http://www.hunt-winters.com/,216,2639881404891,https://gutierrez.com/,https://www.ramirez.biz/,individual and family services,optimize point of sale (pos) systems,facebook,"expand intellectual property portfolio, attract top industry talent",17306095.57,"supreme cannabis, tilray",,"certified digital marketing professional (cdmp), community outreach specialist",optimized zero tolerance interface,"pro117,pro209","opr072,opr052,opr115,opr116",complete,2024-03-24 19:41:21.198092,2024-06-13 00:43:07.181520
org502,1575,martinez-johnson,justin23@patel.com,cross-platform intangible strategy,0.0,property-stage,"('43.90783370', '12.45812090')","san marino, fiorentino",1988-09-30,http://johns.com/,378,8429336138673,https://mcmahon-brown.com/,http://www.tucker.com/,veterinary services,"streamline waste management and recycling, extend life of computers and laptops, streamline distribution network management","tiktok, local sponsorships, influencer marketing","influence regulatory policies, identify and acquire strategic competitors",704171592.09,valens groworks,"top data science innovation award, behavioral data analysis excellence recognition, exceptional performance in data engineering",,diverse empowering array,"serv146,serv268,pro181","opr007,opr024,opr112",incomplete,2023-03-15 01:45:19.150375,2024-01-10 10:11:06.551305
org503,3193,beck inc,ryanedwards@rios.com,organized heuristic forecast,0.0,republican-house,"('18.07773920', '-66.96045490')","puerto rico, sabana grande",2008-01-04,http://www.salazar.com/,1-787 and 1-939,1628687875044,https://mitchell.biz/,http://olson.com/,oil and gas,"use cost-effective research materials and supplies, focus on key intellectual property protection, optimize point of sale (pos) systems","postcards, social media takeovers, industry journals","increase supplier collaboration, develop joint ventures with leading companies, achieve synergies through mergers",617515913.89,"indiva, cronos group, cannamerica brands, marimed",best data analytics collaboration,"farm manager, customer service representative",synergistic asymmetric challenge,"serv244,pro109,pro031,serv280",opr063,incomplete,2020-09-13 15:14:10.094924,2020-09-29 07:05:39.193406
org504,3384,brown inc,zachary74@martin.com,optional 6thgeneration application,0.0,important-against,"('-8.96554060', '125.25879640')","timor-leste, bobonaro municipality",1983-12-25,http://reid.com/,670,8352029806650,http://www.ho.info/,http://www.chang.net/,server and storage software products,"simplify travel visas and documentation, limit returns and refunds, reassess retirement plans","pay-per-click (ppc) advertising, podcasts",reduce waste and increase recycling,704794854.92,"trulieve cannabis, acreage holdings, mpx bioceutical",,oracle certified professional (ocp),profit-focused clear-thinking task-force,"pro099,serv064,serv098,serv168,serv248","opr055,opr025,opr104,opr119,opr054",complete,2021-01-24 08:52:40.949263,2023-05-27 09:33:19.623027
org505,2666,hill-shelton,samuelhuynh@cowan.org,stand-alone systemic secured line,0.0,conference-anyone,"('14.94786920', '39.15436770')","eritrea, debub region",1978-03-14,http://www.rogers.info/,291,8867262557439,https://lopez.com/,https://www.riley.info/,uranium,simplify environmental audits,"outdoor advertising (billboards, posters), affiliate networks","promote sustainable sourcing, increase brand recognition and loyalty, achieve certifications and accreditations, explore merger opportunities",545742675.56,"mpx bioceutical, columbia care, medmen enterprises",outstanding achievement in data science models,harm reduction specialist,function-based dedicated definition,pro237,opr104,complete,2022-10-09 23:32:33.423567,2023-02-27 05:49:10.762599
org506,1447,"walker, ramos and downs",kgraves@gibson-lee.com,expanded 5thgeneration throughput,0.0,heart-vote-scene,"(none, none)","antigua and barbuda, saint peter parish",1990-04-15,https://nielsen.com/,1-268,3885644257259,http://www.webster-turner.biz/,http://bonilla-larson.com/,"electric power transmission, control and distribution","reevaluate business insurance needs, freeze hiring",podcasts,"implement health and wellness programs, build strong community partnerships, integrate acquired companies seamlessly",303382358.45,"valens groworks, neptune wellness solutions, tilray","excellence in data analytics platforms, top performance in data science algorithms, best data analytics for financial insights",certified information privacy professional (cipp),down-sized fresh-thinking customer loyalty,"serv046,pro199,pro235,serv088,pro233",opr088,complete,2020-02-22 05:51:31.115942,2021-03-20 17:03:35.797370
org507,1860,"williams, watson and moore",courtney42@davis.info,compatible didactic standardization,0.0,gas-fall-serious,"('-15.00000000', '-140.00000000')",french polynesia,2022-11-02,http://www.smith.com/,689,3005113731553,http://www.humphrey.biz/,https://lawrence.org/,commercial real estate,outsource video production,"industry-specific platforms, flyers, affiliate marketing, internal newsletters","engage in investor relations and roadshows, develop a robust e-commerce platform, enhance distribution networks, form key strategic alliances",484089499.36,"valens groworks, aurora cannabis, supreme cannabis, jushi holdings","outstanding data-driven financial insights, outstanding achievement in analytics for finance","operations manager, certified internal auditor (cia)",total next generation protocol,"serv124,serv324,pro221,pro177","opr070,opr017,opr011,opr078",complete,2022-02-07 22:55:00.928515,2024-01-16 14:18:18.805199
org508,2498,"brown, gross and schultz",allisonreynolds@ryan.com,mandatory asymmetric model,0.0,tree-benefit-need,"('-23.40129460', '29.41793240')","south africa, limpopo",2012-01-25,http://padilla.com/,27,8157940205278,https://www.roberts.com/,http://stewart.com/,logistics and supply chain,"prioritize key r&d projects, optimize shipping and handling","community events, podcasts, video ads, blog posts","implement health and wellness programs, engage in investor relations and roadshows",118227863.61,"hexo corp, cannaroyalty corp, terrascend, aphria","top data engineering achievement, outstanding data-driven marketing campaign",,synergized bottom-line architecture,"serv080,serv358,serv366,pro193,pro369","opr079,opr085,opr092,opr055,opr089",incomplete,2022-04-22 05:26:26.995858,2022-08-27 21:18:50.172426
org509,3395,"patterson, russell and stone",gibsonkristin@conley.info,managed user-facing migration,0.0,reality-since,"('13.35653040', '-1.05861350')","burkina faso, sanmatenga province",1975-08-23,https://www.oconnor.com/,226,7018227601890,http://mckay.com/,https://www.wright.org/,sports,optimize per diems,"referral programs, magazines, sponsored content",achieve certifications and accreditations,276715308.64,canntrust holdings,"top achievement in big data analytics solutions, exceptional data analytics techniques","google cloud professional cloud architect, workforce development specialist, professional engineer (pe)",organized 4thgeneration middleware,serv326,"opr038,opr091,opr090,opr025,opr036",complete,2024-03-23 09:43:15.071618,2024-04-28 23:38:13.242305
org510,3222,burton-branch,zsmith@lee-rosales.com,progressive real-time concept,0.0,just-culture-sister,"('-53.10000000', '72.51666666')",heard island and mcdonald islands,1993-03-13,https://thomas.com/,672,7076302725196,http://mcdowell.org/,http://hayden.net/,artists and writers,"optimize workers' compensation coverage, streamline sponsorship activation costs","tiktok, promotional emails, retargeting campaigns","increase customer lifetime value, capture 20% market share",787432461.71,cannabix technologies,,"customer insights specialist, registered nurse (rn), packaging technician",ergonomic 5thgeneration strategy,"serv094,serv172,serv250,pro283","opr041,opr032,opr063",complete,2020-04-13 20:44:44.050776,2022-06-14 02:42:39.863040
org511,1013,nunez llc,ggaines@smith.net,sharable 3rdgeneration knowledge user,0.0,job-film-finish,"('8.03858700', '-8.83627550')","guinea, nzérékoré region",1987-03-04,https://larson.org/,224,70538220382,http://medina.info/,http://www.morris-rogers.info/,home health care services,"automate call center operations, reduce warehouse storage costs","transit ads, partner websites, educational series, ebay","implement health and wellness programs, attract top industry talent",310752258.71,"emblem cannabis, wayland group","best data visualization innovations, top data science innovation award, excellence in data integration solutions","logistics coordinator, trainer",grass-roots dedicated implementation,"pro367,pro205,pro151,serv250","opr070,opr119,opr032,opr049,opr095",complete,2020-08-14 15:51:57.342218,2022-03-15 12:24:29.207513
